date,price,volatility,on_chain_volume,network_hashrate,active_addresses,exchange_inflow,exchange_outflow,wallet_age,transaction_size,transaction_fee,fraud_label
25-07-2022 00:00,11737.16285,0.025927388,1964011.583,1131077.33,7905.542359,890606.3436,1027391.913,18.27408906,0.17452242,0.00245463,0
25-07-2022 04:00,11893.82057,0.027233298,1824532.957,1122598.572,9495.921107,841335.9831,657589.9647,83.01358353,0.620573467,0.000968389,0
25-07-2022 08:00,11710.40795,0.027310204,1425974.061,1128197.964,12343.51849,652873.1837,648702.5332,16.63878529,0.539176979,0.000187729,0
25-07-2022 12:00,11916.14309,0.027960592,1726161.392,1126306.648,10183.51262,862271.1652,911612.7106,35.47273923,1.005709356,0.000307267,0
25-07-2022 16:00,11914.48059,0.029083789,1744001.222,1129805.07,10622.95194,798766.8567,807417.8417,120.1344026,0.565029551,0.000174465,0
25-07-2022 20:00,12321.87321,0.028194357,1574583.601,1129188.88,10824.58428,720773.6738,679773.6712,23.43886602,0.250132067,0.003374851,1
26-07-2022 00:00,12802.02509,0.028009346,1731787.883,1126615.794,10533.53699,759222.0411,726794.8362,61.4834969,0.456171673,0.000805036,0
26-07-2022 04:00,12550.9782,0.027727014,1614796.157,1128247.872,9996.9686,725678.2882,881059.0303,32.66125713,0.107458969,0.001854657,0
26-07-2022 08:00,12676.68575,0.028021796,1436791.213,1113150.728,10441.08299,625417.8461,517656.9687,116.4623382,0.586601928,0.001196374,0
26-07-2022 12:00,12206.63061,0.030617353,1620000.811,1120454.017,9761.387364,720478.0654,909456.3222,32.98832518,1.69368431,0.000299137,0
26-07-2022 16:00,11827.6191,0.030467982,2025646.477,1117670.585,12291.79867,991877.439,983270.921,12.01568208,0.205719191,0.000171457,0
26-07-2022 20:00,11821.26069,0.030433608,1713823.982,1144433.495,9725.685913,770031.5266,911213.3377,12.09122194,0.455600378,0.002894394,0
27-07-2022 00:00,11949.83303,0.030410357,1639963.89,1122649.153,11343.24311,774347.0701,1143276.216,39.98514769,1.799743205,0.000221718,0
27-07-2022 04:00,12072.86242,0.029756278,1675578.793,1107231.753,11581.42028,797179.8192,731119.3168,139.9742097,0.62293109,0.000617595,0
27-07-2022 08:00,12965.64324,0.029402311,1572400.849,1115605.893,12573.07053,721948.57,499391.6418,59.68162861,0.582495072,0.000946714,0
27-07-2022 12:00,13227.7509,0.029998394,1702588.179,1113964.073,9713.156944,813867.8927,727863.8827,26.17148976,0.006355532,0.000158701,1
27-07-2022 16:00,13459.06652,0.029334624,1764995.477,1145198.528,10068.54194,777048.3092,939410.2962,114.7547335,0.344907421,0.00148767,0
27-07-2022 20:00,13741.87332,0.029022325,1780064.926,1145732.751,11844.28778,816956.3209,662415.9886,99.11061765,1.808809997,0.000913997,0
28-07-2022 00:00,13356.18367,0.028219622,1771581.89,1130826.165,10344.07482,802276.0768,924662.5294,112.1999439,0.26519039,0.001185796,0
28-07-2022 04:00,13089.28528,0.030617703,1706445.181,1119270.635,10705.52527,783253.1967,591842.3005,288.2136707,0.361110939,0.004929483,0
28-07-2022 08:00,13310.24156,0.0305635,1762944.12,1130746.188,9568.803165,817322.5666,799426.5022,7.632272814,0.162031426,0.001971891,0
28-07-2022 12:00,12880.61917,0.031007996,1726754.472,1134850.101,10639.06652,814673.1587,743765.0762,41.37508246,1.827009006,0.000846808,0
28-07-2022 16:00,12510.8649,0.030344597,1329302.066,1125909.284,11477.5633,619684.8434,465468.9257,59.95760189,0.188931572,0.005181163,0
28-07-2022 20:00,11725.96307,0.03041761,1414840.558,1115395.04,10004.56659,638668.6736,934956.4966,240.5345915,0.268995821,0.000305904,0
29-07-2022 00:00,12464.76554,0.029828138,1585223.146,1126277.193,9009.893344,735351.5596,614190.1721,12.645774,0.417511479,0.000193764,1
29-07-2022 04:00,12200.0681,0.029467577,1684523.541,1135887.777,9136.377757,766714.6472,600514.8766,19.09334884,0.339604442,0.000946291,0
29-07-2022 08:00,12160.99583,0.029679283,1552125.012,1127050.484,10386.1383,733148.7132,642101.953,5.930395751,0.227993988,0.000341588,0
29-07-2022 12:00,12858.10904,0.031370565,1890950.931,1106548.042,10991.71313,892620.4609,1121521.11,61.61409397,0.343130252,0.000477261,0
29-07-2022 16:00,11702.51202,0.032383176,1671757.406,1112019.869,8878.581353,764531.4876,831990.3537,30.96591739,0.119916594,0.000870401,0
29-07-2022 20:00,11709.42409,0.033840506,1551136.288,1118221.922,9917.119094,752982.5297,511210.7137,43.72132395,0.970168175,0.000310024,0
30-07-2022 00:00,11140.91918,0.034721456,1613171.856,1109344.675,10419.41219,774371.6048,449335.3871,89.35585571,0.125526703,0.000203951,0
30-07-2022 04:00,11715.33942,0.035674838,1595124.74,1114329.262,10818.23133,764429.2257,329954.1139,27.20482901,0.334450195,0.000918301,0
30-07-2022 08:00,12209.08875,0.036421935,1852042.722,1113254.316,11931.0438,910897.46,738659.0931,82.35540716,0.478106169,0.000148679,0
30-07-2022 12:00,10933.27868,0.035194767,1728737.165,1120211.757,10419.36933,780325.6754,662165.7496,69.01270647,0.140169346,0.001604431,0
30-07-2022 16:00,10900.51346,0.034300197,1465171.961,1104222.424,8294.565071,690702.8846,644539.1767,13.30700125,2.659557543,0.000926171,0
30-07-2022 20:00,10863.18987,0.032734852,1264934.653,1120254.064,11215.01167,584004.0761,628167.3973,178.9240406,1.549666403,0.001899306,0
31-07-2022 00:00,11195.57276,0.032292622,1980214.1,1117002.201,10227.48865,916085.7694,789774.3982,63.44934365,0.852621679,0.000183864,0
31-07-2022 04:00,10542.07854,0.033770429,1635664.289,1131492.74,9848.698822,803405.0644,646808.7178,50.80395736,2.048964036,0.000375641,0
31-07-2022 08:00,10314.11867,0.033752836,1558040.298,1136220.006,9874.281054,751252.3971,416485.5071,48.63255366,0.130628169,0.000570857,0
31-07-2022 12:00,10354.73163,0.033029986,1366969.368,1139161.492,10471.05079,634284.5401,626689.975,94.8858659,0.700546093,0.000645693,0
31-07-2022 16:00,11083.62714,0.034666593,1611457.942,1125333.418,11504.24183,738115.4863,591702.2141,4.825020783,0.343457889,0.000700717,0
31-07-2022 20:00,11044.0605,0.034802648,1700027.742,1128688.277,9682.111256,832348.7882,1100495.311,11.55931215,0.366630651,0.001619622,0
01-08-2022 00:00,11825.98499,0.034182652,1457178.792,1130152.485,8254.030117,680839.2585,639658.2852,43.07994561,0.063503099,0.000414076,0
01-08-2022 04:00,11743.48598,0.035218604,1545266.653,1129985.823,9760.30418,704815.3249,689639.1104,122.7451153,0.036760448,0.001471372,0
01-08-2022 08:00,12210.89942,0.034310855,1422544.546,1123018.306,10736.23036,676562.7454,648752.13,35.25704553,0.169308906,0.001490174,0
01-08-2022 12:00,11733.77655,0.034938546,1546242.496,1113793.243,11622.47414,726046.6546,827862.1352,226.551888,0.171639936,0.001912648,0
01-08-2022 16:00,11803.85939,0.033834722,1487308.784,1116187.754,9894.261637,674990.2467,827886.1153,31.83474142,0.231007518,0.001745324,0
01-08-2022 20:00,11690.65969,0.034054592,1346785.821,1119244.37,10169.49635,662799.6199,481916.2927,42.96674048,0.488370275,0.001842264,0
02-08-2022 00:00,10782.96618,0.033832017,1373738.237,1131452.748,10538.37376,603386.9504,406772.5535,5.99372452,0.312483885,0.002478998,0
02-08-2022 04:00,10449.60567,0.033109244,1344548.216,1112322.843,10958.85541,620881.0528,512872.2778,66.55334543,0.541862446,0.000878702,0
02-08-2022 08:00,9917.576791,0.033584336,1626706.802,1120307.739,10924.58818,756626.7954,771458.3812,238.6360704,0.3684417,0.001122127,0
02-08-2022 12:00,9893.452247,0.033001009,1339244.102,1136136.364,10879.1887,639108.1662,613661.8937,134.638317,0.183174636,0.001987213,0
02-08-2022 16:00,10114.9781,0.034220643,1531882.889,1117034.721,9384.630708,699107.2144,513950.9402,70.43315139,0.20872504,0.000762719,0
02-08-2022 20:00,9859.532349,0.033602977,1365972.497,1119939.043,9381.702302,661535.5106,839329.7601,66.18477451,0.650762587,0.000177535,0
03-08-2022 00:00,9464.330797,0.034193847,1333951.408,1111940.008,9786.338523,652805.9042,674168.6589,35.58017443,1.450943481,0.001424425,0
03-08-2022 04:00,9993.325521,0.033970139,1269435.318,1100201.253,8365.022129,594378.6985,483759.5324,240.0177078,0.777385065,0.000259946,0
03-08-2022 08:00,10034.55044,0.033140883,1222585.304,1137994.065,10071.2306,562629.4595,671087.2001,43.8916941,0.35976889,5.18E-05,0
03-08-2022 12:00,9875.533352,0.032007714,1248455.602,1126761.934,10041.06264,557668.3658,547564.2014,25.40342357,0.076774127,0.001646216,0
03-08-2022 16:00,9962.779966,0.032105983,1539965.627,1114709.309,11186.63027,694380.6343,564159.1486,78.64752244,0.265369896,0.000782168,0
03-08-2022 20:00,9837.688049,0.03120653,1216361.341,1113591.082,9188.221474,570317.6931,467413.6513,30.21721119,0.530346964,0.00021342,0
04-08-2022 00:00,9304.411434,0.03322588,1236839.011,1115781.476,9906.389229,586139.5916,315023.1347,144.4730024,0.97160607,0.000445148,0
04-08-2022 04:00,9535.858351,0.033101494,1214520.111,1115786.006,9455.234203,557219.8208,868041.4027,119.4619914,0.619119011,0.000729791,0
04-08-2022 08:00,9635.89604,0.032324601,1112807.541,1147763.532,8987.529465,531414.0615,342245.6753,128.5407589,1.267177502,0.000547855,0
04-08-2022 12:00,9266.630818,0.032819141,1081151.59,1134160.28,9246.02622,509896.8837,655123.4844,104.4260369,0.486508015,0.001499274,0
04-08-2022 16:00,9623.816497,0.033619359,1170253.732,1107938.087,9659.773655,522341.6443,546362.19,139.3786244,0.307087097,0.000698838,0
04-08-2022 20:00,9145.952323,0.035171187,1250420.362,1122296.518,10512.3603,621124.8808,721432.831,47.13130326,3.179560778,0.000213924,0
05-08-2022 00:00,8869.822369,0.036885498,1654743.263,1108649.291,10955.37109,760826.0499,836905.7316,172.9196778,1.627723112,0.000808809,0
05-08-2022 04:00,9260.812492,0.037573663,1225427.916,1129490.826,11274.41896,582476.3958,816910.0351,16.35538596,0.683293784,0.001123033,0
05-08-2022 08:00,8997.493325,0.039535856,1165045.241,1126271.675,9961.917072,563080.7589,311865.8746,255.3777826,1.289949874,0.000727831,0
05-08-2022 12:00,9267.590486,0.039603099,1510612.343,1109439.983,9640.759952,703825.8866,467690.9733,42.96835006,0.256995921,0.002443754,0
05-08-2022 16:00,8354.42101,0.039615857,1210160.689,1132013.629,11216.07983,584811.2668,806982.0144,65.28790742,0.143877925,0.000452622,0
05-08-2022 20:00,8363.133921,0.038587529,1219418.258,1125110.2,9263.365023,589297.525,631699.6527,26.92624326,0.017163508,0.001112205,1
06-08-2022 00:00,7962.796746,0.040118625,1120407.41,1142816.906,9359.772487,529750.1207,599768.1641,26.55797266,0.097640511,0.001187129,0
06-08-2022 04:00,7373.366844,0.040829658,1242675.836,1136507.401,9257.646247,586392.104,806790.2023,69.37621144,0.290635978,0.000149395,0
06-08-2022 08:00,7224.668729,0.039982928,1168464.603,1127940.288,11241.22269,518355.3101,620936.5753,115.4544363,0.232729495,0.001994158,0
06-08-2022 12:00,6561.015127,0.039552906,891221.5868,1126637.742,11104.35289,441242.8594,253204.6625,88.97181889,0.362164812,0.00241962,0
06-08-2022 16:00,6771.463144,0.03866121,897626.7411,1105496.881,9296.161706,436734.8843,313128.5379,70.83960145,0.967132399,0.000454166,0
06-08-2022 20:00,6768.400897,0.03862909,852176.9316,1140053.467,11432.03933,419121.6306,437213.5461,62.03662679,0.86457097,0.00101703,0
07-08-2022 00:00,6678.561425,0.038528824,916098.6797,1138454.727,10383.4465,457240.9467,347149.091,108.2984672,0.67014298,0.000426233,0
07-08-2022 04:00,6663.320069,0.036436435,893854.0131,1135652.257,8666.474644,428567.5851,354549.3852,101.5533078,0.909389842,0.000501488,0
07-08-2022 08:00,6693.333194,0.035759421,840789.9032,1139666.687,8224.737245,398205.6637,353469.3769,46.82401844,0.401669716,0.002319988,0
07-08-2022 12:00,6146.357118,0.038435009,930489.5976,1138455.753,9998.365156,447057.9486,426544.0157,43.58143567,0.171700541,0.000189726,0
07-08-2022 16:00,6462.20672,0.038369039,1251791.386,1126961.278,11003.5807,563275.5133,459732.6161,24.38837475,2.411962008,0.001376822,0
07-08-2022 20:00,6399.768919,0.039334128,941012.5345,1131506.329,8551.248757,475540.4117,397585.8085,40.67183014,0.788110822,0.000186305,0
08-08-2022 00:00,6803.094578,0.039401269,1038039.866,1118031.665,10530.02192,496895.9503,333581.6875,28.84460974,2.37067787,0.0006776,0
08-08-2022 04:00,6734.706574,0.040060235,853575.632,1126656.319,9637.73313,405245.4222,371683.2031,18.80263335,0.159968203,0.00334707,0
08-08-2022 08:00,7016.369153,0.039517848,1057066.239,1110202.154,9785.950666,495345.0682,354477.0701,42.46943454,0.392135304,0.00199232,0
08-08-2022 12:00,7196.572273,0.038279257,931589.9588,1127687.922,8973.488905,442079.9445,389483.162,66.02849688,2.039287876,0.003790014,0
08-08-2022 16:00,6988.526887,0.037798225,930087.2024,1109284.463,10092.2468,440634.116,685116.6325,103.401352,0.142197152,0.001333925,0
08-08-2022 20:00,7112.12134,0.037721187,1397253.687,1114342.891,9840.077502,694568.0435,695784.9329,65.34895016,0.270687998,0.007277125,0
09-08-2022 00:00,6925.724589,0.037831675,1201892.374,1125025.966,9610.229345,586524.3874,427604.215,56.47042068,0.018782405,0.000413594,0
09-08-2022 04:00,6395.040516,0.037472294,1004328.425,1133801.847,8102.309819,458751.2192,529889.6734,38.58274076,0.278022918,0.000755332,0
09-08-2022 08:00,6383.006345,0.040106798,851394.789,1147474.928,9651.905928,424322.6803,433529.323,43.58386669,0.813241226,0.001162305,0
09-08-2022 12:00,6158.292956,0.038621535,988715.8013,1132107.797,7830.72144,469604.6125,361953.6026,77.16832639,1.077130476,0.000351341,0
09-08-2022 16:00,5876.782806,0.038347848,825407.2069,1150600.521,9187.039548,406130.4525,433264.2664,10.6357657,0.886877927,0.009738884,0
09-08-2022 20:00,6120.027643,0.039455847,876952.4967,1139410.021,8381.139905,405602.7425,394343.0941,6.810976811,0.027779666,0.000347949,1
10-08-2022 00:00,6190.754737,0.037744721,1004546.904,1128549.578,8263.14031,491620.241,419424.3461,36.45223994,0.1103223,0.000924264,0
10-08-2022 04:00,6625.835478,0.037146637,966253.3193,1133742.147,9000.455765,456388.7287,587757.6675,307.3684618,0.228507077,0.00117934,0
10-08-2022 08:00,6861.356206,0.038331772,1104711.829,1136914.012,8730.627444,504743.4085,619240.0505,33.55687474,0.244074965,0.000520397,0
10-08-2022 12:00,6507.23868,0.039290573,857233.0778,1138312.551,11323.95747,403799.5412,413277.0824,72.35421048,0.667067328,0.000742495,0
10-08-2022 16:00,6352.284809,0.038493983,902727.1646,1111265.224,9163.960593,412698.4209,400462.784,140.3161352,0.141917651,0.001752647,0
10-08-2022 20:00,6409.039281,0.03890338,873005.9747,1134427.108,10070.20762,402428.6482,245288.3885,8.832523726,0.225859364,0.002906846,0
11-08-2022 00:00,6451.116194,0.038271685,827805.885,1161946.473,9836.626596,390725.0954,298355.3599,166.1897306,0.0497821,0.001014071,0
11-08-2022 04:00,6307.369664,0.037316401,1040940.867,1143253.428,10044.07766,482938.7682,491704.9341,184.1953072,0.520205853,0.000292959,0
11-08-2022 08:00,6111.077947,0.036403505,893885.5634,1132124.56,8053.879923,411721.0012,503014.6474,23.22807033,0.66215063,0.001130611,0
11-08-2022 12:00,5915.84487,0.036915278,775295.2832,1153193.438,9354.846178,361304.2861,308136.3143,15.77222705,0.284566339,0.000589811,0
11-08-2022 16:00,6244.786575,0.038042622,838040.7976,1125175.729,9669.835631,378820.5121,372989.2508,47.33599403,0.161847687,0.001173609,0
11-08-2022 20:00,6305.166064,0.036172489,908911.9147,1145308.062,10539.39115,449003.5167,372839.4632,15.83952356,0.445121314,0.000337546,0
12-08-2022 00:00,6422.043591,0.035328548,875436.4062,1123807.312,8174.995462,430112.9649,401834.9598,35.97245079,4.294720487,0.000138711,1
12-08-2022 04:00,6630.364722,0.034076352,1518862.519,1128811.255,10445.18281,689969.1417,885957.4307,66.79090412,0.598386636,0.001246574,0
12-08-2022 08:00,6841.803209,0.032653286,777772.4098,1125208.269,9536.631058,352102.2072,410243.8473,19.67205981,0.390307996,0.002701997,0
12-08-2022 12:00,7232.805714,0.031368748,907958.8254,1122977.525,9615.921505,430119.9212,596134.4746,60.6995601,0.554629068,0.000842505,0
12-08-2022 16:00,7600.632983,0.03238317,1121391.261,1146584.22,7990.733979,500874.6275,531736.3109,200.1391246,0.231043971,0.000165535,0
12-08-2022 20:00,7411.281324,0.032160415,1164482.051,1148774.101,11308.34702,551283.5769,485474.7287,214.1325508,0.299523627,0.002519058,0
13-08-2022 00:00,7895.304976,0.03245762,1184819.642,1116335.509,9102.379137,530933.5697,616366.8351,31.24426773,0.142098097,0.00019782,0
13-08-2022 04:00,7968.152713,0.031720869,1017188.424,1151410.889,8900.174725,468067.8873,492700.2692,244.9796982,0.429350574,0.000184114,0
13-08-2022 08:00,8198.477907,0.032267301,1302372.41,1146349.348,9081.282785,618580.1334,518787.1619,32.60419746,0.21844037,0.000109251,0
13-08-2022 12:00,8360.020122,0.032649711,1072522.038,1123493.388,8926.667785,515399.1786,520378.1393,22.17783909,0.284836056,0.001571458,0
13-08-2022 16:00,8175.132704,0.032881326,1107628.882,1133135.028,9415.294509,514562.9726,604317.6082,24.12877693,0.429942639,0.006073867,0
13-08-2022 20:00,8388.976639,0.032423612,1160087.752,1132161.414,10276.57832,510828.0937,549001.0763,67.43570981,0.296176941,0.001038187,0
14-08-2022 00:00,8428.460353,0.031877786,1300531.442,1134839.355,11909.32504,619416.6419,429588.9645,55.28720733,0.087237389,0.005600221,0
14-08-2022 04:00,8994.057012,0.031414875,1067143.705,1133554.757,10722.06188,515654.049,504392.1011,34.68407987,0.571981852,0.001114901,0
14-08-2022 08:00,9651.925127,0.032874338,1264253.101,1115503.162,8702.387238,612081.5524,388474.7936,26.23633924,0.380293723,0.000876953,0
14-08-2022 12:00,9668.203596,0.033478418,1542719.891,1119538.526,10991.66919,683686.5678,846069.9981,203.7744528,0.198576161,0.0016403,0
14-08-2022 16:00,9610.611703,0.034340262,1611916.638,1112297.181,8713.162865,753803.2461,531221.8512,16.71598527,0.790855075,0.001081642,0
14-08-2022 20:00,9280.791982,0.034659232,1436489.238,1141139.446,10255.54203,665528.8273,701440.7409,9.583994794,0.124388721,0.003543981,0
15-08-2022 00:00,9360.387841,0.034599702,1106282.021,1113241.994,10032.23419,544245.4314,821925.0856,53.88814957,0.5781684,0.000770331,0
15-08-2022 04:00,9681.485947,0.035579595,1246908.132,1130297.049,9676.314761,606143.8171,608146.7978,34.74548294,0.013293938,0.000158448,1
15-08-2022 08:00,9570.436244,0.035847903,1325982.329,1138629.704,10765.87673,609927.5095,504001.9927,130.1783409,0.152334812,0.001077215,0
15-08-2022 12:00,9142.540978,0.035624914,1415725.09,1134675.894,10320.90423,677399.927,701939.4124,86.0390871,3.537965538,0.000303641,0
15-08-2022 16:00,9044.995776,0.034698259,1485110.024,1167227.817,9179.822968,668436.1324,698715.9443,13.47151189,0.06047966,0.00143536,0
15-08-2022 20:00,9353.590815,0.032600413,1472689.025,1131360.151,10300.26227,691616.6225,657739.7402,58.386101,0.24923268,0.003435969,0
16-08-2022 00:00,9275.26438,0.032948669,1043038.401,1140508.574,10700.6022,479624.0454,402385.7258,138.7163373,0.081096693,0.003745754,0
16-08-2022 04:00,9251.56801,0.033547847,1169973.966,1149206.156,10769.42121,550170.8323,657956.8362,23.84412663,0.0820862,0.001201863,0
16-08-2022 08:00,9133.040609,0.032776698,1120327.196,1125678.271,9380.91146,518162.8986,437003.6657,117.5018749,3.077986415,0.002994867,0
16-08-2022 12:00,9705.38488,0.033596258,1208271.901,1128246.716,8910.520323,573043.5298,579449.9739,116.2361,0.232305408,0.000554463,0
16-08-2022 16:00,10065.30863,0.03382625,1291951.058,1110256.992,9347.677563,615186.9572,741739.9972,23.73586304,0.209713342,0.0010116,0
16-08-2022 20:00,10036.22857,0.033812187,1589109.845,1146520.028,10882.61201,704063.6696,803768.079,64.11173873,0.457255145,0.000317544,0
17-08-2022 00:00,10430.27794,0.03415159,1434183.306,1150283.171,11273.37181,683387.0996,562354.6864,27.81912737,0.209102979,0.002993861,0
17-08-2022 04:00,11141.30067,0.034534878,1256468.646,1131897.672,10459.84362,574765.3172,696566.553,45.75559558,0.332824348,0.003329121,0
17-08-2022 08:00,10917.07934,0.035356053,1430439.13,1129919.436,8816.095096,716550.8505,480033.2286,30.13000374,0.654440405,0.00323735,0
17-08-2022 12:00,11794.33079,0.035326495,1855477.344,1148829.824,9132.12263,903365.1867,607657.1739,391.834385,0.223456538,0.000416527,0
17-08-2022 16:00,10658.28851,0.033912493,1407169.488,1147443.183,11801.0648,645214.27,516205.0301,98.17856143,0.496121415,0.00024187,0
17-08-2022 20:00,11095.66072,0.034037531,1641799.01,1127474.898,11180.34479,754188.2348,578263.7528,68.55676383,0.20209997,0.000500854,0
18-08-2022 00:00,11284.70344,0.034162974,1706601.348,1156271.699,9293.64862,784025.6392,546525.4931,8.429968883,0.47030583,0.000113804,1
18-08-2022 04:00,10838.30377,0.034560196,1475310.655,1145442.917,10005.84622,701259.7818,596092.4578,43.47328883,0.295008204,0.000485649,0
18-08-2022 08:00,11004.79702,0.0345606,1934584.139,1138078.278,9814.555859,968042.1471,1167831.995,40.81550324,0.443603061,0.000154919,0
18-08-2022 12:00,11136.64981,0.034591804,2209155.261,1130610.373,10291.80155,1042493.734,1071164.449,86.82871513,0.088177166,0.001099822,0
18-08-2022 16:00,10945.34402,0.03441594,1759907.458,1117820.817,10128.38137,812077.0119,792494.0614,24.49287863,0.014726265,2.96E-05,1
18-08-2022 20:00,11674.10147,0.034987426,1451104.413,1155746.203,10461.09344,693522.4006,690165.4241,218.3542778,2.484668968,0.001050957,0
19-08-2022 00:00,12206.36748,0.035809991,1880037.215,1144126.997,9295.912738,844491.6019,1048865.319,244.0791743,1.666141527,0.000526915,0
19-08-2022 04:00,12284.23511,0.035847341,1755779.542,1142729.698,11216.55315,821289.484,979403.2466,63.38151636,2.353645762,0.001437841,0
19-08-2022 08:00,11800.25984,0.035829598,1584939.01,1139702.369,9747.407988,723540.2697,719718.5303,28.29994213,0.291319477,0.00013211,0
19-08-2022 12:00,11669.60889,0.037703819,1595771.519,1140207.624,11344.39872,759947.0705,767003.3148,183.4718462,0.629856466,0.00085759,0
19-08-2022 16:00,11389.35081,0.039041639,1521333.75,1157125.798,10084.304,732723.8137,484491.7845,92.7217712,0.067771183,0.00123594,0
19-08-2022 20:00,10492.17878,0.038942178,1680332.872,1152272.833,9624.415936,818095.111,1039680.529,53.52432545,0.547932243,0.000164168,0
20-08-2022 00:00,11088.66423,0.038544038,1506776.714,1123479.044,10066.69147,732324.7216,783517.3974,7.880792907,0.132109217,0.000657517,0
20-08-2022 04:00,11234.31725,0.037480351,1306126.526,1145956.912,9976.86439,625732.8636,651004.1913,71.62056213,1.167159737,0.001939367,0
20-08-2022 08:00,10494.0952,0.038695119,1360122.929,1155208.202,9612.722191,660496.6341,579374.1318,16.93655398,1.099100275,0.000120645,0
20-08-2022 12:00,11178.66251,0.039510434,1519654.051,1155241.631,9749.418145,758840.7994,812838.7247,14.27993763,0.849706707,0.001058228,0
20-08-2022 16:00,11330.89524,0.040313969,1800438.861,1134085.499,9835.653829,861137.0685,902767.9893,93.80771935,0.161148734,0.000209133,0
20-08-2022 20:00,11446.85762,0.039351788,1650017.393,1142442.728,9518.260899,847592.1567,714591.0645,46.01745748,0.38145206,0.000123115,0
21-08-2022 00:00,12421.82913,0.039084646,1715376.978,1153279.908,11482.20836,789528.4666,758624.9486,46.95958518,0.368285945,0.005453915,0
21-08-2022 04:00,11788.28737,0.0383036,1618378.768,1152184.24,9830.881246,743883.6349,1005553.601,192.611178,0.914042767,0.000371175,0
21-08-2022 08:00,11897.93466,0.037452081,1816396.227,1144181.461,10659.65317,883953.3044,516949.4409,68.97220929,0.205432184,0.00078069,0
21-08-2022 12:00,11152.60453,0.037050002,1585328.817,1141488.726,10376.00279,747640.0524,769846.0342,16.21505064,0.105462277,0.003295128,0
21-08-2022 16:00,11282.02111,0.037599839,1854408.544,1131859.034,9340.26914,856789.4984,910422.3089,20.25802315,0.515908233,0.001016789,0
21-08-2022 20:00,11637.39377,0.037454815,1306721.103,1148671.551,11811.1313,671846.8619,857627.1775,53.01245548,0.274750168,0.000590636,0
22-08-2022 00:00,12494.20942,0.038425836,2186943.235,1154384.066,11323.29469,1041062.965,1706089.577,98.16826784,0.13781626,0.000495949,0
22-08-2022 04:00,11878.17404,0.03814752,1445491.239,1108696.078,11009.4222,698035.6951,619590.6053,49.35739826,0.34560514,0.000982378,0
22-08-2022 08:00,12176.2035,0.038395435,1420171.176,1138911.442,11298.13448,688240.1218,631096.0251,66.77255589,0.526044018,0.005459362,0
22-08-2022 12:00,12072.13137,0.038768397,1595438.416,1138862.488,7585.905976,815859.4632,1092943.291,89.63039064,0.674001067,0.003614247,0
22-08-2022 16:00,11773.66083,0.037831734,1732533.284,1132107.411,10780.96476,857405.6002,795244.1974,36.65733165,0.439220963,0.000821167,0
22-08-2022 20:00,12243.54393,0.037438617,1561119.668,1136892.013,10227.00672,765321.3171,630807.5527,54.69661008,0.073152518,0.002365329,0
23-08-2022 00:00,12049.18192,0.038732577,1486872.843,1142460.053,9006.599689,708779.2714,545096.5754,164.6393256,0.028384216,0.000469687,0
23-08-2022 04:00,12261.41659,0.040556781,1579862.769,1145966.602,11823.1968,707315.7362,558655.5977,21.67722057,0.117896249,0.002546852,0
23-08-2022 08:00,11381.15412,0.041144256,1454437.238,1153559.132,10582.94226,687069.9938,423372.1907,171.7615092,0.455472544,0.001524542,0
23-08-2022 12:00,11417.94985,0.042862852,1475129.462,1119936.507,9849.508065,723845.7482,839297.7423,34.83599154,0.914616873,0.00247614,0
23-08-2022 16:00,11818.90626,0.042157745,1608823.447,1153114.769,10656.69777,744980.5185,605942.0313,166.3941128,0.206895509,0.000789258,0
23-08-2022 20:00,12738.54812,0.040736189,1874366.707,1142154.36,11251.84159,899304.0229,703740.7859,111.8887507,0.350094434,0.00041287,0
24-08-2022 00:00,12984.53314,0.039714592,1853332.663,1144934.292,10697.47153,914524.5716,843858.3319,32.98143758,0.172876316,0.000632029,0
24-08-2022 04:00,13015.00018,0.03804521,1445875.831,1144333.857,9673.42676,700291.4064,849523.8444,39.85742367,0.359982304,0.001610799,0
24-08-2022 08:00,12695.12099,0.037209983,1758896.628,1128144.365,12331.23454,817151.7607,616786.1581,20.20601738,0.094518255,0.000389708,0
24-08-2022 12:00,13141.81577,0.035466999,1661234.517,1140271.182,10129.08481,823267.0984,898498.4354,137.0435078,0.119723278,0.000333925,0
24-08-2022 16:00,12567.25844,0.03370109,2023947.917,1140377.663,10983.71827,943543.0568,999799.6032,55.11973647,0.21288168,0.001230811,0
24-08-2022 20:00,12627.8788,0.033231917,1524940.463,1150705.415,9474.758492,718481.4562,845380.3388,3.043042428,1.044010823,0.000349108,1
25-08-2022 00:00,12014.35555,0.034306198,1921643.907,1126336.287,8828.39367,884154.9902,650842.7864,39.6365288,1.036328505,0.000715214,0
25-08-2022 04:00,12667.29552,0.035296877,1713292.576,1130772.001,11162.60209,813705.0947,1213340.341,163.6594184,0.965948568,0.001306713,0
25-08-2022 08:00,12956.37757,0.035627285,1642435.235,1131757.53,10083.20229,797472.3228,982460.6235,229.5773842,1.136897701,0.00036714,0
25-08-2022 12:00,12867.5189,0.03598512,1730976.651,1118693.726,11168.47013,870718.7682,942082.3616,65.18352287,0.040571078,0.000694096,0
25-08-2022 16:00,12656.86629,0.035767753,1551086.492,1143746.528,11268.47384,771683.2067,612416.907,27.96768156,0.471341844,0.000569381,0
